Track ID,Track Title,Track Artists,Popularity,Duration (ms),Track Number,Album Title
2NrtKBqYsLEmX3pjDb1omw,A Wild Encounter,['Ro Panuganti'],1,139788,3,Metal Trainer
6IXxd2FZtC3FZqHeQO6PvE,Pokemon Hospital,['Ro Panuganti'],0,201183,4,Metal Trainer
4JR3WM0A1gbQeN0DUXecN3,Mt. Moon,['Ro Panuganti'],0,210522,5,Metal Trainer
7MTJjpNavwMO6TVAtgy975,Cerulean,['Ro Panuganti'],1,228888,6,Metal Trainer
7BE5IPBGNZ6hX77N0K3M44,Lavender,['Ro Panuganti'],0,328000,7,Metal Trainer
6U7OenJSAHRR8r8flFtfHO,Pokemon Mansion,['Ro Panuganti'],0,179353,8,Metal Trainer
1rJBGUlP4k5gqauOQyp9wh,Gym Battle,['Ro Panuganti'],1,230382,9,Metal Trainer
4t1u4GvjOgUgLdGQI9wL2Q,No Sky Limit,['Chase Bethea'],1,65684,1,Aground Original Soundtrack
7qu1EcqFUfxs9r8vrOQeip,Intro Scene,['Chase Bethea'],0,29721,2,Aground Original Soundtrack
0NTc5qta0TXqizejeOkiOW,No Boundaries,['Chase Bethea'],1,248327,3,Aground Original Soundtrack
1QP7O0vDjWmbp5eJAhpV11,Primitive Technology - Underground,['Chase Bethea'],1,258601,4,Aground Original Soundtrack
4n03leMIHdCcoTPj6g3xuF,Nightly,['Chase Bethea'],0,256565,5,Aground Original Soundtrack
7cPa0wqFcLi7c1UDhy5rVe,Dance With Dragons,['Chase Bethea'],0,196824,6,Aground Original Soundtrack
7fVGNl4swZa6CGEYgTObsr,Brave Crusader,['Chase Bethea'],0,257764,7,Aground Original Soundtrack
08LycbgGfv2rjCVhDPPUrn,Industrial Tech,['Chase Bethea'],0,256571,8,Aground Original Soundtrack
61S0aveuenonnT5Df8e2ox,Cigam Oodoov Lleps,['Chase Bethea'],0,274307,9,Aground Original Soundtrack
5xxD8cybyiZtzprKkxnML0,Desert Biome,['Chase Bethea'],0,276106,10,Aground Original Soundtrack
08IcqTdrxyzb3NoyVyYLx2,Ancient Aquatic Energy,['Chase Bethea'],0,228000,11,Aground Original Soundtrack
4xiZE3o2vuWt3cOyIbc5yo,Grimoire Architect,['Chase Bethea'],0,244500,12,Aground Original Soundtrack
0pX3kNbJyKQFLBiTcmdSgm,Technically,['Chase Bethea'],0,260426,13,Aground Original Soundtrack
2pxPkp8YO3VXrckmnZxS3e,Subaqueous Metropolis,['Chase Bethea'],0,236137,14,Aground Original Soundtrack
2YfIerWMyXOOGGiH6DWyQg,Door to the Spirit World,['Chase Bethea'],0,282315,15,Aground Original Soundtrack
5qsc0peoBckictiaWLV4TE,The Passage Between,['Chase Bethea'],0,297084,16,Aground Original Soundtrack
12cjx7lWPUsmT5YzybN4Qw,Wild Encounter,['Chase Bethea'],0,248951,17,Aground Original Soundtrack
2NbNWhM6YryBb5he1SUMbm,Advent Cosmic Odyssey (A.C.O.),['Chase Bethea'],0,354661,18,Aground Original Soundtrack
5MDhLNwOOsAOXY3XFYk9cv,Tarragonavion,['Chase Bethea'],0,129729,19,Aground Original Soundtrack
6dKaINEA3Gz799t6pW8yW9,The Blue Marble,['Chase Bethea'],0,248659,20,Aground Original Soundtrack
4kK8XixBtXxq0MuPX8VzpD,Colonial Function,['Chase Bethea'],0,251620,21,Aground Original Soundtrack
3Tw4d3IHqc3JfeWSuXZu8G,Maars Metaalchemist,['Chase Bethea'],0,225000,22,Aground Original Soundtrack
62cqYsZF2AVB6eFJ15UJOP,Neila Enemui Bar ambar,['Chase Bethea'],0,259329,23,Aground Original Soundtrack
4Wy9wtyUqlQjOHE8KWmjOI,Hive Dive Havoc,['Chase Bethea'],0,251134,24,Aground Original Soundtrack
2qSyUBob2nrgh0v0aZ3eiX,"Wrath of the Preeminence, Pt. I",['Chase Bethea'],0,122580,25,Aground Original Soundtrack
0liMJmOHyHYgYF8NU7sVGn,"Wrath of the Preeminence, Pt. II",['Chase Bethea'],0,106451,26,Aground Original Soundtrack
1BcOX97Phs6008iP0UjKaB,Lament of the Isle,['Chase Bethea'],0,20800,27,Aground Original Soundtrack
2axaJYLSeqcVqNKx0uOV9G,Aground Trailer,['Chase Bethea'],0,89907,28,Aground Original Soundtrack
0kXEQtx7IsGj3guCDksdvi,Main Theme - Remix,['SayMaxWell'],3,210857,1,Main Theme (Remix)
57ClzMQjowdh7rjSnK3fJk,Blast Away!,['PortmanTone'],3,152683,1,Hearts of Light
49G7VmhGxc1hQnhd3MCdTR,Sinister Shadows,['BlackearacheXD'],3,249805,2,Hearts of Light
5vyEcjuNOw10VIBr6tgPD3,Traverse Town,['Bassoonify'],2,260848,3,Hearts of Light
32h4mrdo36WFAckft81W6a,Lazy Afternoons,['Charles Ritz'],3,291772,4,Hearts of Light
1KbJlSfmTVXIHMLCYZnXfW,Black Powder,['Project Genesis'],3,137239,5,Hearts of Light
49kF3bJzEYMsPew2VEA1VI,"Master, Tell Me the Truth",['Eric L.'],2,232287,6,Hearts of Light
4yHFpBiESaUBh534C8HIKs,Treasured Memories,['Kain White'],6,179393,7,Hearts of Light
0fP5rTCJj3OiPcBatVIcfm,Hikari,['Legendav'],1,296388,8,Hearts of Light
1j5eH4SO63dEFLPvyD3kEl,A Day in Agrabah,"['The Gamba Geek', 'Kain White']",1,161873,9,Hearts of Light
1zk1KAwAV8g0KHQeBAjA0A,Destiny Islands,['David Russell'],1,124186,10,Hearts of Light
6mNgf1IUK8WNZ5Lmv5lHSE,Kairi,['Soundole'],2,129108,11,Hearts of Light
5O2vLJ0ApOZ3RGjGmLQaPl,The 13th Struggle,['Draskon'],1,228804,12,Hearts of Light
2YgpeiG6pSe4p2eSxlQzIg,Dearly Beloved,['Xnarky'],3,299548,13,Hearts of Light
1CiIlsZBekZQOrFTUe6nM3,Sanctuary,['Ro Panuganti'],1,297179,14,Hearts of Light
0qXOuwSbuefWepmmovk4aZ,Vector to the Heavens,['Mohmega'],31,239714,15,Hearts of Light
0Z5HMna2nGcFeuDvRBaDrB,Speed Mario Bros. OG,['Louie Aronowitz'],0,52125,1,Speed Mario Bros
5Vb7gVbYsNcIyK1ZHtCboV,OverDriveWorld,['Louie Aronowitz'],0,40624,2,Speed Mario Bros
60hNFWWocusK3340z3in3x,Not So Athletic,['Louie Aronowitz'],0,38125,3,Speed Mario Bros
6vBcK71EivoIy5YvxGsYV5,Reel Big Overworld,['Louie Aronowitz'],0,46750,4,Speed Mario Bros
0LaU7Y7DANVzOUOimaS4Gp,Thrashle,['Louie Aronowitz'],0,52250,5,Speed Mario Bros
2kxQtEA7DzgdaDLV1lTA7a,cLOUD!!!,['Louie Aronowitz'],0,53500,6,Speed Mario Bros
1r6fUScukV2ssu4ipSNTv7,PairShips,['Louie Aronowitz'],0,239000,7,Speed Mario Bros
6tHC6vvi9SyPjgJcf3tyDt,Underground Scene,['Louie Aronowitz'],0,97874,8,Speed Mario Bros
38DhLN2mFTXHu6wc0MU1DT,SlowFast Ship,['Louie Aronowitz'],0,81375,9,Speed Mario Bros
11ZTmqjWKZ7TGbm9oaOTsa,Two,['Louie Aronowitz'],0,48500,10,Speed Mario Bros
7AKZ7BxGFma8FK1Y9XR0If,TwoTwo,['Louie Aronowitz'],0,44250,11,Speed Mario Bros
2H5kMicQ3GTPFALdhm6puV,Ziggy Starman,['Louie Aronowitz'],0,81124,12,Speed Mario Bros
3qN4IbYVaP5LfWo5CL7i5Y,Now Your AirShips Are Burned,['Louie Aronowitz'],0,108250,13,Speed Mario Bros
2tpL289kqyMGBPYVzp4wFI,Not King Koopa's Castle,['Louie Aronowitz'],0,108250,14,Speed Mario Bros
7q6NVGjEXNie9EJEieKLH5,"Thank You, Again, For Playing",['Louie Aronowitz'],0,186625,15,Speed Mario Bros
47spUxNSlVwECHUJPsEUyY,Prologue,"['Lena Raine', 'Trevor Alan Gomes']",23,84106,1,Celeste Piano Collections
5Yu2bToHMaZMqI1BNXZ9oV,First Steps,"['Lena Raine', 'Trevor Alan Gomes']",22,182573,2,Celeste Piano Collections
4pYmlipOa4EiGlLrMJY2re,Resurrections,"['Lena Raine', 'Trevor Alan Gomes']",25,224186,3,Celeste Piano Collections
6N81RVER5HVfelqhhzg4KB,Awake,"['Lena Raine', 'Trevor Alan Gomes']",22,150613,4,Celeste Piano Collections
4r1wPwHEcdSh0OySUGCe5B,Scattered and Lost,"['Lena Raine', 'Trevor Alan Gomes']",20,232053,5,Celeste Piano Collections
7J3TOJIX5V4yerauwj5Bw1,Quiet and Falling,"['Lena Raine', 'Trevor Alan Gomes']",24,253586,6,Celeste Piano Collections
3VMHkT69vrgosyuGOuLmKw,In the Mirror,"['Lena Raine', 'Trevor Alan Gomes']",20,117640,7,Celeste Piano Collections
46iKZGOvnQ3JSRWCbptLDN,Madeline and Theo,"['Lena Raine', 'Trevor Alan Gomes']",20,267840,8,Celeste Piano Collections
7c2sJpfDll6dUC5kP1Rk6W,Confronting Myself,"['Lena Raine', 'Trevor Alan Gomes']",19,177146,9,Celeste Piano Collections
1jOvUNi0vMeuJ4aCcJfEG7,Little Goth,"['Lena Raine', 'Trevor Alan Gomes']",20,159933,10,Celeste Piano Collections
29rSC13Kf4HFXy5EKYLsIA,Reach for the Summit,"['Lena Raine', 'Trevor Alan Gomes']",20,236400,11,Celeste Piano Collections
6My9oZhXCFqEpQizrvivKq,Exhale,"['Lena Raine', 'Trevor Alan Gomes', 'Michaela Nachtigall']",21,190400,12,Celeste Piano Collections
5Ln15caqy5DiHas5TNqyS8,My Dearest Friends,"['Lena Raine', 'Trevor Alan Gomes']",19,232560,13,Celeste Piano Collections
2QhUNWIEzDSnKg83GnRbiQ,Lullaby for Lancer (Rouxls Kaard + Don't Forget),['Lena Raine'],37,136000,1,Lullaby for Lancer
0ZTblDhKi2z4PphJt8Ut5O,Hugs for Ralsei (Empty Town),['Lena Raine'],41,189145,2,Lullaby for Lancer
3nALNzcgJ9PWOSC7AvSrKY,Midna's Lament,['Qumu'],31,276923,1,Year 3
6euyBF9W9EvBwoTVM1gS5N,Delfino Plaza,['Qumu'],40,160615,2,Year 3
6Iou4sveXYtPKegkaKCe6i,"Dearly Beloved (From ""Kingdom Hearts II"")",['Qumu'],26,292690,3,Year 3
3STFjf31cBsdPPGq6320PQ,"Home (From ""Rune Factory Frontier"")",['Qumu'],17,196884,4,Year 3
5TPNZ5503i2vGjhETKoqlF,"Main Menu (From ""Metroid Prime"")",['Qumu'],23,196941,5,Year 3
4tCF9xoEAls2cVoCdHxjgM,"Gusty Garden Galaxy (From ""Super Mario Galaxy"")",['Qumu'],37,205058,6,Year 3
3gmXqu9iSaCY77y0NpY7dt,"Cynthia: Champion Cynthia (From ""Pokémon Diamond and Pearl"") / Battle! Champion (From ""Pokémon Diamond and Pearl"")",['Qumu'],47,192376,7,Year 3
4XpAVwBBEUNNkunwfjQRzU,"Dragonborn (From ""The Elder Scrolls V: Skyrim"")",['Qumu'],33,183600,8,Year 3
3r7vBd4MPOxAQ7Pw3jHahe,"Corruption (From ""Terraria"")",['Qumu'],30,124363,9,Year 3
7MUa3UnQtKpFmAGGoPqNCz,"Outset Island (From ""The Legend of Zelda: The Wind Waker"")",['Qumu'],35,114871,10,Year 3
0U8RHARsVY61PeoFPQ1g5n,"Koume and Kotake (From ""Zelda: Ocarina of Time"")",['Qumu'],24,91652,11,Year 3
47jQB3W2OtWZY8mNzuToat,"Freezeezy Peak (From ""Banjo-Kazooie"")",['Qumu'],27,131555,12,Year 3
3TrhWPIcw60q87GPsfZCAi,The World That Ends in Three Days,"['Koji Kondo', 'ROZEN', 'Celica Soldream']",28,293386,1,Children of Termina
6uUevqIPjjbfygvUW0ZaVA,Majora's Mask,"['Koji Kondo', 'ROZEN']",25,183973,2,Children of Termina
2Po653OgZAKLrEsiMSTYbT,Down the Rabbit Hole,"['Koji Kondo', 'ROZEN']",23,166640,3,Children of Termina
5CmGeeLnQCOjHagxnSeSV2,Termina Field,"['Koji Kondo', 'ROZEN']",27,248053,4,Children of Termina
4oEwm80n6un0SagfMwkcUD,The Four Regions,"['Koji Kondo', 'ROZEN']",23,213720,5,Children of Termina
2ZgRxTBkrwmzu9xA2Xrcdo,Deku Palace,"['Koji Kondo', 'ROZEN']",30,180133,6,Children of Termina
0WgRUgTbGWK3tK6vuY54JG,A Moment's Peace,"['Koji Kondo', 'ROZEN']",24,126240,7,Children of Termina
0Ydy6ETG7suCBzag8tbcwR,Stone Tower,"['Koji Kondo', 'ROZEN']",32,337200,8,Children of Termina
3SsvtLPYIBz1yE4kk6gbot,Masked Monsters,"['Toru Minegishi', 'ROZEN']",25,158506,9,Children of Termina
0z2IERVFhfUOpraR5PXcfL,Moon's Tears (Astral Observatory),"['Koji Kondo', 'ROZEN']",42,274706,10,Children of Termina
2GVgFYpU8TQMIL5NKn28fu,Clock Town,"['Koji Kondo', 'ROZEN']",31,315986,11,Children of Termina
5GPVcl21bMr4HtdVGPacbq,Final Hours,"['Koji Kondo', 'ROZEN']",25,169893,12,Children of Termina
2IyhInMOPFzlKsAF3ecKNl,March of the Giants,"['Koji Kondo', 'ROZEN']",25,226653,13,Children of Termina
32JDWIknWLdHk76ESOs4Pn,I Shall Consume Everything,"['Koji Kondo', 'ROZEN']",31,278133,14,Children of Termina
5DxjHy0YvsMe8t4j6RpHro,Inside the Moon,"['ROZEN', 'REVEN']",23,330493,15,Children of Termina
5ElpmGHu06IxqxHvsxALpN,Song of Healing,"['Koji Kondo', 'ROZEN', 'Julie Elven']",36,299866,16,Children of Termina
5zA7PfK4Cc7xol2k9Go2Ze,Children of Termina,['ROZEN'],24,501946,17,Children of Termina
20YOQKEi63lceOrXXWb3HT,Before the Story - Chill Hop Remix,['Dj Cutman'],30,161860,1,Deltarune Remixes
36bbiBwMonqD3TM4lfecTX,Hip Shop - LoFi Hip Hop Remix,['Dj Cutman'],43,139534,2,Deltarune Remixes
7dkr1u1C131oyuaMlPVmoJ,Legend - Trip Hop Remix,['Dj Cutman'],23,197850,3,Deltarune Remixes
33P3jFjRFzNl3WKibmZ8qm,Rude Buster - Future Funk Remix,['Dj Cutman'],25,154838,4,Deltarune Remixes
34A54PE0MoY2DXhyUttxlj,Field of Hopes and Dreams - House Remix,['Dj Cutman'],23,149333,5,Deltarune Remixes
1D609CWl1QEAx41GrLyyVN,Checker Dancer - Drum and Bass Remix,['Dj Cutman'],24,133028,6,Deltarune Remixes
5Y6ARDlCXewaeKkYylbGds,Chaos King - Drum and Bass Remix,['Dj Cutman'],20,177142,7,Deltarune Remixes
1aLyuqylIskUAqJ2CA0q8u,Quiet Autumn - Remixed From Within a Pile of Leaves,['Dj Cutman'],28,122647,8,Deltarune Remixes
6Dq2M5Lx0QS55jFkhYKiLT,Friendship - Chip Hop Remix,['Dj Cutman'],29,159418,9,Deltarune Remixes
7BoJbTNbVNnffoQ7pc6T57,LoFi Hip Shop - Extended Mix,['Dj Cutman'],26,1216744,10,Deltarune Remixes
1fy1z5EROb7b3tGHgc5fba,"Brinstar Depths (From ""Super Smash Bros. Melee"")",['Arcade Player'],15,270338,1,"Super Smash Bros Melee, The Themes"
069XvBVfzjTchWk99gynvK,"Brinstar (From ""Super Smash Bros. Melee"")",['Arcade Player'],21,74617,2,"Super Smash Bros Melee, The Themes"
3OaUeRFaIjla2uWFF5WWeB,"Corneria (From ""Super Smash Bros. Melee"")",['Arcade Player'],10,81246,3,"Super Smash Bros Melee, The Themes"
29vUUB6ZOAqXOpnsrNAlOA,"Donkey Kong Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,4934,4,"Super Smash Bros Melee, The Themes"
7KLUCZvy4CpA5e30LsHAl0,"Dr Mario Theme (From ""Super Smash Bros. Melee"")",['Arcade Player'],26,142686,5,"Super Smash Bros Melee, The Themes"
6jxWqutu72HFPX6goRYfSw,"Flat Zone (From ""Super Smash Bros. Melee"")",['Arcade Player'],10,214401,6,"Super Smash Bros Melee, The Themes"
7gk3FsuR1k2pr2TRsGphsS,"Fountain of Dreams (From ""Super Smash Bros. Melee"")",['Arcade Player'],18,311739,7,"Super Smash Bros Melee, The Themes"
02ZZJwFjzaqRsCOev1Id4t,"Fox Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,5874,8,"Super Smash Bros Melee, The Themes"
4j3Uqjn1EIDxRcLYAVWGjY,"Great Bay (From ""Super Smash Bros. Melee"")",['Arcade Player'],32,72016,9,"Super Smash Bros Melee, The Themes"
41yvN6ch6n7yuCgYt9R9Jq,"Hyrule Temple Fire Emblem (From ""Super Smash Bros. Melee"")",['Arcade Player'],22,230353,10,"Super Smash Bros Melee, The Themes"
4JsdkBp18lKQWTywMnbcIe,"Hyrule Temple (From ""Super Smash Bros. Melee"")",['Arcade Player'],19,185585,11,"Super Smash Bros Melee, The Themes"
5rWc0P8oKr03D0dkxqhKDe,"Ice Climers Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,6350,12,"Super Smash Bros Melee, The Themes"
4KIFUTl0NZHgLMaqMonmEM,"Icicle Mountain Balloon Fight (From ""Super Smash Bros. Melee"")",['Arcade Player'],7,160380,13,"Super Smash Bros Melee, The Themes"
0I29UjYWT3zIjPLqB6h5GV,"Icicle Mountain (From ""Super Smash Bros. Melee"")",['Arcade Player'],11,200097,14,"Super Smash Bros Melee, The Themes"
1kXylY0SS5beHkVgHK56SH,"Intro All Star Mode (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,24357,15,"Super Smash Bros Melee, The Themes"
5S9lbW6v7ssabBpOrvbLrU,"Intro Classic Mode (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,2623,16,"Super Smash Bros Melee, The Themes"
7E2w7YzmNudRDhM6L13wer,"Kirby Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,3424,17,"Super Smash Bros Melee, The Themes"
2trBSOhIfnRIrOmcDsMPuF,"Link Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,5259,18,"Super Smash Bros Melee, The Themes"
3YmFqWs4AsUxJ5evowtpVZ,"Mario Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,7186,19,"Super Smash Bros Melee, The Themes"
1nIpRnbKufvJc68RmilGEB,"Marth Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,7825,20,"Super Smash Bros Melee, The Themes"
5krplWft3mSPQNORrlFPHF,"Master Hand Battle (From ""Super Smash Bros. Melee"")",['Arcade Player'],14,168460,21,"Super Smash Bros Melee, The Themes"
1YXce3oIxy7ZdB9HrmDoiJ,"Menu Screens (From ""Super Smash Bros. Melee"")",['Arcade Player'],22,108402,22,"Super Smash Bros Melee, The Themes"
6nuzrrHxlHNYSbuSfwndGL,"Mushroom Kingdom II Finale (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,19284,23,"Super Smash Bros Melee, The Themes"
4iUruNvFyogP868N58DvCT,"Mushroom Kingdom II (From ""Super Smash Bros. Melee"")",['Arcade Player'],10,180407,24,"Super Smash Bros Melee, The Themes"
6sGEpEVufqtzyZTvVebIFV,"Mute City (From ""Super Smash Bros. Melee"")",['Arcade Player'],16,151812,25,"Super Smash Bros Melee, The Themes"
65WUOnNVXOjNU05dDK3cw3,"Ness Victory (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,7116,26,"Super Smash Bros Melee, The Themes"
0z8HeYhXHUtZmcoBdFpSvR,"Poké Floats (From ""Super Smash Bros. Melee"")",['Arcade Player'],12,261410,27,"Super Smash Bros Melee, The Themes"
4cH848jvfNzdC58UUwbO46,"Pokémon Stadium (From ""Super Smash Bros. Melee"")",['Arcade Player'],16,168785,28,"Super Smash Bros Melee, The Themes"
3f8KvLVepH0yRgLJvUmJ5u,"Princess Peach's Castle (From ""Super Smash Bros. Melee"")",['Arcade Player'],12,156386,29,"Super Smash Bros Melee, The Themes"
1hwQD6VKOisfHrY3jkUnC3,"Rainbow Cruise (From ""Super Smash Bros. Melee"")",['Arcade Player'],13,158801,30,"Super Smash Bros Melee, The Themes"
0byfDUwbP5kmKdYZNbkCCm,"Target Smash!! (From ""Super Smash Bros. Melee"")",['Arcade Player'],15,118595,31,"Super Smash Bros Melee, The Themes"
4BaNxMZHHCb6dRpDnldqSW,"Trophy Tussle (From ""Super Smash Bros. Melee"")",['Arcade Player'],10,175531,32,"Super Smash Bros Melee, The Themes"
6axWFSB5fqF7Aff1UibkTo,"Yoshi's Island (From ""Super Smash Bros. Melee"")",['Arcade Player'],32,146541,33,"Super Smash Bros Melee, The Themes"
2hQQK0fa4Ufg9xN1s3n2tF,"Zelda's Transformation (From ""Super Smash Bros. Melee"")",['Arcade Player'],0,3006,34,"Super Smash Bros Melee, The Themes"
24jYXblZJvUXUdGJTNqeRt,"Star Wolf de La Banda Multiplayer (from ""Star Fox 64"")",['Ro Panuganti'],2,163111,1,Multiplayer 4: RESCUE
1XX0bWoOM42pbitJp9IpdE,"Waterfalls (from ""Seasons After Fall"")",['Catboss.'],0,159022,2,Multiplayer 4: RESCUE
4wex0EHLvefPwntfH2Gl5P,"Corneria (from ""Star Fox"")",['Eric Ladish'],9,230189,3,Multiplayer 4: RESCUE
5GgFHd4FcCMWb3E9L4sd2A,"Prologue (from ""Ōkami"")","['BillyTheBard11th', 'BlackearacheXD']",0,146250,4,Multiplayer 4: RESCUE
4IMgkt50x73i7MNtalukyX,"Downriver (from ""Pyre"")",['Soundole'],0,257796,5,Multiplayer 4: RESCUE
62d8rnS02Iu4xoD26U8Bc3,"Reset (from ""Ōkami"")",['David Russell'],10,280018,6,Multiplayer 4: RESCUE
017IVkZXgzGejifZ4tw6vn,"Not a Lone Ranch (from ""The Legend of Zelda: Ocarina of Time"")",['Darby & Ian'],0,174352,7,Multiplayer 4: RESCUE
36YdUcmH2QewNFFDh6pCbV,"Tribe of the Heavenly Gods (from ""Ōkami"")",['Kristin Naigus'],9,172650,8,Multiplayer 4: RESCUE
5IUPBkqu6QEt6FJAY3Z86m,"Starstruck: Romantic Rivalry (from ""Star Fox 64"")",['Bark Boiz'],0,220315,9,Multiplayer 4: RESCUE
3dIGzb1l6yn8ny23Gxdm4J,"A Broken Bond (from ""Ori and the Blind Forest"")",['Joanne Moo'],1,91060,10,Multiplayer 4: RESCUE
5FKqhziRN0LjiPqcSFFcIY,"Route 113 (from ""Pokémon Ruby and Sapphire"")","['Ubaldo B', 'BlackearacheXD']",2,169400,11,Multiplayer 4: RESCUE
69n7WNVKYjyGWWdbo0ELVz,"Wormsong (from ""Worms"")",['Daniel Romberger'],0,299943,12,Multiplayer 4: RESCUE
08pB7LcSgBCqOTZ8gR98H9,"Azalea Town (from ""Pokemon Gold/Silver"")","['xclassicalcatx', 'Jonathan Parecki']",8,159111,13,Multiplayer 4: RESCUE
05cn40JAdR9rVSV99Cp6gI,"Those Who Fight Further (from ""Final Fantasy VII"")",['The Hit Points'],6,253300,1,The Hit Points
0eo0LzkNspWy18mDMKrSEj,"Guile's Theme (from ""Street Fighter"")",['The Hit Points'],6,216150,2,The Hit Points
36e5dk6MmlUM2f42ZB45KW,"Presentiment/Chrono Trigger (from ""Chrono Trigger"")",['The Hit Points'],4,222016,3,The Hit Points
009zPehAFoCcllwWxuoCDz,"Rocket Hideout (from ""Pokémon Red and Blue Versions"")",['The Hit Points'],4,162183,4,The Hit Points
6Y0f8fdK1HG6XC8DPgLTxZ,"Athletic Theme (from ""Super Mario World"")",['The Hit Points'],12,150550,5,The Hit Points
0PMaT5UPu87QqQDHBWIspk,"Green Hill Zone (from ""Sonic the Hedgehog"")",['The Hit Points'],6,267716,6,The Hit Points
390MKLW70SA4SpYs7CYjlJ,"Ballad of the Goddess (from ""The Legend of Zelda: Skyward Sword"")",['The Hit Points'],8,211523,7,The Hit Points
65ZhwkmgzghTC1oDkqjyno,"Dance of Pales (from ""Castlevania: Symphony of the Night"")",['The Hit Points'],7,239733,8,The Hit Points
5guspt7Lm8C2VgeF71Dtrx,"Nascence/Road of Trials (from ""Journey"")",['The Hit Points'],3,352283,9,The Hit Points
4cd7wHy87CQwwOfcx6gJtE,"Taliyah's Theme (from ""League of Legends"")",['The Hit Points'],5,194883,10,The Hit Points
1BN0l6ExouqFh8BNxGgorW,"Double Dragon Theme/Mission 1 (from ""Double Dragon"")",['The Hit Points'],5,232733,11,The Hit Points
6If6GMzRPQ6lWYoic79k2P,"Streets of Whiterun (from ""The Elder Scrolls V: Skyrim"")",['The Hit Points'],4,238733,12,The Hit Points
4eNzg3wt5Cqsf6RvvT6m6M,Fairy's Tears - Remastered Version,['ROZEN'],26,176440,1,Ballads of Hyrule
2LIOduN0xKa3MUQ2sfXH4k,Ballad of the Windfish,['ROZEN'],36,265280,2,Ballads of Hyrule
7zwkhsfrCH5FGGZFnwq03V,Lost in the Wind - Remastered Version,['ROZEN'],24,166786,3,Ballads of Hyrule
1mcX3TCkPNGu4QCLLm2cbx,Sheik's Devotion - Remastered Version,['ROZEN'],22,146480,4,Ballads of Hyrule
5XZcXfoS6IAiErcvGT2qhx,Kass's Theme,['ROZEN'],38,121533,5,Ballads of Hyrule
7tzK4rtXh8QMT40Ot7hTn4,Moonlit Stroll on Dragon Roost Island,['ROZEN'],27,166306,6,Ballads of Hyrule
2rKKg2LJ1oeCh870a8HO1w,Zora's Domain,['ROZEN'],25,144213,7,Ballads of Hyrule
5Kpa4UwnB5qpVx2wmQ3WKA,Serenade of Water,['ROZEN'],25,252466,8,Ballads of Hyrule
4GxxIpCTEQ84tTAM6ggZW0,Kakariko Village,['ROZEN'],26,188093,9,Ballads of Hyrule
5L6AdnXgVkwHmd0IbWtSOr,Stables ~ Epona,['ROZEN'],24,118186,10,Ballads of Hyrule
7GVHnLFLD5vsLnJwmQBJAd,Come Visit From Time to Time,['ROZEN'],25,132880,11,Ballads of Hyrule
2fvhTnC9I9z8GTFZfdfnqj,Song of Storms,['ROZEN'],39,165786,12,Ballads of Hyrule
38sKm2FQz0e1ToVA4OBJxo,Nayru's Love - Remastered Version,['ROZEN'],22,243906,13,Ballads of Hyrule
3YphA1R2qzq6y9FslfZkzq,Din's Fire,['ROZEN'],22,258360,14,Ballads of Hyrule
5yy2nNYZvjKqeboDTW8p8W,Farore's Wind,['ROZEN'],29,164306,15,Ballads of Hyrule
1sxzzPd4Mei8ADwOFr2h4h,Overture,['Project Destati'],22,266680,1,Project Destati: DARKNESS
0KSIrjg4VnqxkAoIlTyS2V,Passion (Piano Duet),['Project Destati'],30,412933,2,Project Destati: DARKNESS
1dHTI5JOr6C7Up84MD8Nex,Future Masters,['Project Destati'],21,272933,3,Project Destati: DARKNESS
3FLrY9rfOwFwCKSKTDc1MP,Ventus,['Project Destati'],29,343013,4,Project Destati: DARKNESS
3taqmF86FU38FJJmyZ2ImX,Aqua,['Project Destati'],24,228386,5,Project Destati: DARKNESS
22xjXVmZ9oUf745EQLXnAU,Terra,['Project Destati'],24,317800,6,Project Destati: DARKNESS
6XcfgK3gIleWOfn9MTeWeH,Night of Fate,['Project Destati'],22,342546,7,Project Destati: DARKNESS
4VmINDO7CbiN0KqiIwzERA,Organization XIV,['Project Destati'],28,242506,8,Project Destati: DARKNESS
60cM6FBhxUWXJn2NspkJaL,Daybreak Town,['Project Destati'],28,348506,9,Project Destati: DARKNESS
5j10pkZgRfwXYyS6T07TcO,The Silent Forest,['Project Destati'],23,265266,10,Project Destati: DARKNESS
5d0S6cQsxZXBGTUE7KTgG4,Sacred Moon,['Project Destati'],23,259466,11,Project Destati: DARKNESS
0GwWMkpGuAa7x56nqEJMwi,Lord of Castle Oblivion,['Project Destati'],22,298600,12,Project Destati: DARKNESS
7j7TjL26ZAlpYDxiWpf1Cy,The 13th Struggle,['Project Destati'],31,312160,13,Project Destati: DARKNESS
